s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000, 2.2307631E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2307631E-015, 0.0000000E+000, 0.0000000E+000
 6.2017366E-002, 0.0000000E+000, 2.2307631E-015, 3.8845348E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8845348E-006, 0.0000000E+000, 0.0000000E+000
 1.2403473E-001, 0.0000000E+000,-1.8538622E-008, 1.1037092E-006,-7.6970151E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4863267E-004, 1.0774736E-006, 0.0000000E+000, 0.0000000E+000
 1.2448479E-001, 0.0000000E+000,-1.8197315E-004,-1.5236832E-002,-1.3257290E-008, 0.0000000E+000, 0.0000000E+000,-3.3021552E-002, 6.5786437E-005,-4.8440371E-002, 0.0000000E+000, 1.2098354E-002
 1.2493485E-001, 0.0000000E+000, 4.3660247E-003,-2.2959748E-002, 1.0859597E-004, 0.0000000E+000, 0.0000000E+000,-9.8367868E-002,-5.2076360E-002,-1.1685300E-001, 0.0000000E+000, 1.0896995E-002
 1.2538491E-001, 0.0000000E+000, 1.0431111E-002,-2.7346908E-002, 2.9141960E-004, 0.0000000E+000, 0.0000000E+000,-1.5485782E-001,-1.1760147E-001,-1.7148219E-001, 0.0000000E+000, 9.9862000E-003
 1.2583497E-001, 0.0000000E+000, 1.3888401E-002,-2.9502045E-002, 7.1680838E-004, 0.0000000E+000, 0.0000000E+000,-2.0319202E-001,-1.7136739E-001,-2.1808885E-001, 0.0000000E+000, 9.3888454E-003
 1.2628503E-001, 0.0000000E+000, 1.0678925E-002,-3.1658006E-002, 7.0531631E-004, 0.0000000E+000, 0.0000000E+000,-2.4093778E-001,-2.1836560E-001,-2.6121154E-001, 0.0000000E+000, 8.8493000E-003
 1.2673509E-001, 0.0000000E+000, 1.0212237E-002,-3.2839345E-002, 1.5350929E-003, 0.0000000E+000, 0.0000000E+000,-2.7781695E-001,-2.6128630E-001,-2.9890896E-001, 0.0000000E+000, 8.4684940E-003
 1.2718515E-001, 0.0000000E+000, 1.0205490E-002,-3.3967972E-002, 1.4710340E-003, 0.0000000E+000, 0.0000000E+000,-3.1172349E-001,-2.9994336E-001,-3.3401494E-001, 0.0000000E+000, 8.0562201E-003
 1.2763521E-001, 0.0000000E+000, 7.7664135E-003,-3.4932837E-002, 1.3957395E-003, 0.0000000E+000, 0.0000000E+000,-3.4123403E-001,-3.3511337E-001,-3.6700472E-001, 0.0000000E+000, 7.6905692E-003
 1.2813027E-001, 0.0000000E+000, 7.9081547E-003,-3.4965591E-002, 1.2899188E-003, 0.0000000E+000, 0.0000000E+000,-3.5134284E-001,-3.6824514E-001,-3.7711036E-001, 0.0000000E+000, 7.3373282E-003
 1.2862533E-001, 0.0000000E+000, 6.7519069E-003,-3.5480623E-002, 1.6124998E-003, 0.0000000E+000, 0.0000000E+000,-3.7882048E-001,-3.7802204E-001,-4.0593669E-001, 0.0000000E+000, 7.0441000E-003
 1.2912041E-001, 0.0000000E+000, 7.1781138E-003,-3.5743729E-002, 1.8318998E-003, 0.0000000E+000, 0.0000000E+000,-4.0564552E-001,-4.0712470E-001,-4.3237924E-001, 0.0000000E+000, 6.7242847E-003
 1.2961547E-001, 0.0000000E+000, 6.7489914E-003,-3.5777308E-002, 1.7482706E-003, 0.0000000E+000, 0.0000000E+000,-4.2968127E-001,-4.3376854E-001,-4.5696132E-001, 0.0000000E+000, 6.5215893E-003
 1.3011053E-001, 0.0000000E+000, 6.9571025E-003,-3.5699710E-002, 1.7725754E-003, 0.0000000E+000, 0.0000000E+000,-4.5320499E-001,-4.5847973E-001,-4.8017502E-001, 0.0000000E+000, 6.2600459E-003
 1.3060559E-001, 0.0000000E+000, 7.4074907E-003,-3.5505612E-002, 1.8840280E-003, 0.0000000E+000, 0.0000000E+000,-4.7479362E-001,-4.8179890E-001,-5.0100771E-001, 0.0000000E+000, 6.0987826E-003
 1.3110067E-001, 0.0000000E+000, 7.4182761E-003,-3.5289442E-002, 1.8373863E-003, 0.0000000E+000, 0.0000000E+000,-4.9530481E-001,-5.0254670E-001,-5.2133859E-001, 0.0000000E+000, 5.8897946E-003
 1.3159573E-001, 0.0000000E+000, 8.2284141E-003,-3.4908199E-002, 1.7935382E-003, 0.0000000E+000, 0.0000000E+000,-5.1542061E-001,-5.2298243E-001,-5.4030686E-001, 0.0000000E+000, 5.7024237E-003
 1.3209079E-001, 0.0000000E+000, 8.3390014E-003,-3.4529550E-002, 1.9023190E-003, 0.0000000E+000, 0.0000000E+000,-5.3301520E-001,-5.4192298E-001,-5.5730343E-001, 0.0000000E+000, 5.4951997E-003
 1.3258585E-001, 0.0000000E+000, 8.6813242E-003,-3.4289729E-002, 1.7954844E-003, 0.0000000E+000, 0.0000000E+000,-5.5136898E-001,-5.5917543E-001,-5.7518190E-001, 0.0000000E+000, 5.4216511E-003
 1.3308093E-001, 0.0000000E+000, 8.0496195E-003,-3.3999876E-002, 1.7663185E-003, 0.0000000E+000, 0.0000000E+000,-5.6785699E-001,-5.7683029E-001,-5.9204093E-001, 0.0000000E+000, 5.2568482E-003
 1.3357599E-001, 0.0000000E+000, 9.1196719E-003,-3.3690051E-002, 1.6692022E-003, 0.0000000E+000, 0.0000000E+000,-5.8550701E-001,-5.9380163E-001,-6.0840819E-001, 0.0000000E+000, 5.1140900E-003
 1.3407105E-001, 0.0000000E+000, 8.9635236E-003,-3.3250021E-002, 1.4476847E-003, 0.0000000E+000, 0.0000000E+000,-6.0000029E-001,-6.1005887E-001,-6.2283910E-001, 0.0000000E+000, 4.9134746E-003
 1.3456611E-001, 0.0000000E+000, 8.8051533E-003,-3.2822096E-002, 1.5217186E-003, 0.0000000E+000, 0.0000000E+000,-6.1500575E-001,-6.2445103E-001,-6.3750098E-001, 0.0000000E+000, 4.7744557E-003
 1.3506119E-001, 0.0000000E+000, 8.2477221E-003,-3.2495286E-002, 1.3948315E-003, 0.0000000E+000, 0.0000000E+000,-6.2894841E-001,-6.3897938E-001,-6.5180114E-001, 0.0000000E+000, 4.6564880E-003
 1.3555625E-001, 0.0000000E+000, 9.5821629E-003,-3.2154457E-002, 1.7454717E-003, 0.0000000E+000, 0.0000000E+000,-6.4463854E-001,-6.5327492E-001,-6.6546536E-001, 0.0000000E+000, 4.5961320E-003
 1.3605131E-001, 0.0000000E+000, 8.9609966E-003,-3.1809173E-002, 1.6858668E-003, 0.0000000E+000, 0.0000000E+000,-6.5744020E-001,-6.6730733E-001,-6.7860251E-001, 0.0000000E+000, 4.4921575E-003
 1.3654637E-001, 0.0000000E+000, 8.7455816E-003,-3.1458703E-002, 1.6316248E-003, 0.0000000E+000, 0.0000000E+000,-6.7108212E-001,-6.8027711E-001,-6.9216361E-001, 0.0000000E+000, 4.3895114E-003
 1.3704145E-001, 0.0000000E+000, 9.9936046E-003,-3.1149402E-002, 1.6212680E-003, 0.0000000E+000, 0.0000000E+000,-6.8576416E-001,-6.9391593E-001,-7.0529869E-001, 0.0000000E+000, 4.3841424E-003
 1.3753651E-001, 0.0000000E+000, 9.4291266E-003,-3.0879966E-002, 1.8892632E-003, 0.0000000E+000, 0.0000000E+000,-6.9825632E-001,-7.0689811E-001,-7.1781790E-001, 0.0000000E+000, 4.3241123E-003
 1.3803157E-001, 0.0000000E+000, 9.9015411E-003,-3.0565920E-002, 1.9250512E-003, 0.0000000E+000, 0.0000000E+000,-7.1139600E-001,-7.1971680E-001,-7.3013532E-001, 0.0000000E+000, 4.2218974E-003
 1.3852665E-001, 0.0000000E+000, 1.0006740E-002,-3.0285026E-002, 1.8739746E-003, 0.0000000E+000, 0.0000000E+000,-7.2349043E-001,-7.3203750E-001,-7.4189474E-001, 0.0000000E+000, 4.1688456E-003
 1.3902171E-001, 0.0000000E+000, 9.6360165E-003,-3.0132873E-002, 1.8217687E-003, 0.0000000E+000, 0.0000000E+000,-7.3522228E-001,-7.4385387E-001,-7.5389736E-001, 0.0000000E+000, 4.1642945E-003
 1.3951677E-001, 0.0000000E+000, 1.0016524E-002,-2.9899728E-002, 1.8924701E-003, 0.0000000E+000, 0.0000000E+000,-7.4715210E-001,-7.5579174E-001,-7.6514284E-001, 0.0000000E+000, 4.1358707E-003
 1.4001183E-001, 0.0000000E+000, 9.8753505E-003,-2.9686542E-002, 1.8703217E-003, 0.0000000E+000, 0.0000000E+000,-7.5828989E-001,-7.6707723E-001,-7.7623076E-001, 0.0000000E+000, 4.0791413E-003
 1.4050691E-001, 0.0000000E+000, 1.0103766E-002,-2.9466749E-002, 1.7904405E-003, 0.0000000E+000, 0.0000000E+000,-7.6979292E-001,-7.7792300E-001,-7.8736546E-001, 0.0000000E+000, 4.0676389E-003
 1.4100197E-001, 0.0000000E+000, 9.8177112E-003,-2.9180849E-002, 1.6838733E-003, 0.0000000E+000, 0.0000000E+000,-7.8061425E-001,-7.8900203E-001,-7.9829352E-001, 0.0000000E+000, 3.9955247E-003
 1.4149703E-001, 0.0000000E+000, 1.0470187E-002,-2.9054225E-002, 1.7823070E-003, 0.0000000E+000, 0.0000000E+000,-7.9244763E-001,-7.9987271E-001,-8.0924936E-001, 0.0000000E+000, 4.0890581E-003
 1.4199209E-001, 0.0000000E+000, 1.0619331E-002,-2.8897179E-002, 1.6531413E-003, 0.0000000E+000, 0.0000000E+000,-8.0325082E-001,-8.1083028E-001,-8.1987553E-001, 0.0000000E+000, 4.0221983E-003
 1.4248717E-001, 0.0000000E+000, 1.1537549E-002,-2.8748890E-002, 1.5983501E-003, 0.0000000E+000, 0.0000000E+000,-8.1437680E-001,-8.2115230E-001,-8.2998979E-001, 0.0000000E+000, 3.9918827E-003
 1.4298223E-001, 0.0000000E+000, 1.0606174E-002,-2.8497296E-002, 2.3262694E-003, 0.0000000E+000, 0.0000000E+000,-8.2343913E-001,-8.3120623E-001,-8.3900398E-001, 0.0000000E+000, 3.9062821E-003
 1.4347729E-001, 0.0000000E+000, 1.0971232E-002,-2.8146838E-002, 1.9137789E-003, 0.0000000E+000, 0.0000000E+000,-8.3423077E-001,-8.4078752E-001,-8.4949260E-001, 0.0000000E+000, 3.8926244E-003
 1.4397235E-001, 0.0000000E+000, 1.0979635E-002,-2.7908833E-002, 1.8670923E-003, 0.0000000E+000, 0.0000000E+000,-8.4226899E-001,-8.5098510E-001,-8.5733110E-001, 0.0000000E+000, 3.8660316E-003
 1.4446743E-001, 0.0000000E+000, 1.1031086E-002,-2.7710962E-002, 2.0106298E-003, 0.0000000E+000, 0.0000000E+000,-8.5246737E-001,-8.5871213E-001,-8.6713662E-001, 0.0000000E+000, 3.8315758E-003
 1.4496249E-001, 0.0000000E+000, 1.1528390E-002,-2.7588920E-002, 1.7411050E-003, 0.0000000E+000, 0.0000000E+000,-8.6268052E-001,-8.6846698E-001,-8.7699995E-001, 0.0000000E+000, 3.7821603E-003
 1.4545755E-001, 0.0000000E+000, 1.0730316E-002,-2.7414437E-002, 1.8114409E-003, 0.0000000E+000, 0.0000000E+000,-8.7145024E-001,-8.7810918E-001,-8.8632292E-001, 0.0000000E+000, 3.7096821E-003
 1.4595261E-001, 0.0000000E+000, 1.1743937E-002,-2.7208154E-002, 2.1438139E-003, 0.0000000E+000, 0.0000000E+000,-8.8219326E-001,-8.8761185E-001,-8.9551366E-001, 0.0000000E+000, 3.6605366E-003
 1.4644769E-001, 0.0000000E+000, 1.1219691E-002,-2.6997058E-002, 2.1808285E-003, 0.0000000E+000, 0.0000000E+000,-8.9029227E-001,-8.9698725E-001,-9.0388881E-001, 0.0000000E+000, 3.6101007E-003
 1.4694275E-001, 0.0000000E+000, 1.1716790E-002,-2.6866538E-002, 1.9465778E-003, 0.0000000E+000, 0.0000000E+000,-8.9969599E-001,-9.0542089E-001,-9.1289916E-001, 0.0000000E+000, 3.6248016E-003
 1.4743781E-001, 0.0000000E+000, 1.1456032E-002,-2.6771598E-002, 2.2447806E-003, 0.0000000E+000, 0.0000000E+000,-9.0841397E-001,-9.1407776E-001,-9.2148476E-001, 0.0000000E+000, 3.6893839E-003
 1.4793287E-001, 0.0000000E+000, 1.2000406E-002,-2.6622522E-002, 1.9068555E-003, 0.0000000E+000, 0.0000000E+000,-9.1770108E-001,-9.2291024E-001,-9.3041634E-001, 0.0000000E+000, 3.6442167E-003
 1.4842795E-001, 0.0000000E+000, 1.1643362E-002,-2.6547522E-002, 1.9494003E-003, 0.0000000E+000, 0.0000000E+000,-9.2490626E-001,-9.3155446E-001,-9.3786102E-001, 0.0000000E+000, 3.6659913E-003
 1.4892301E-001, 0.0000000E+000, 1.2559542E-002,-2.6432813E-002, 1.8434158E-003, 0.0000000E+000, 0.0000000E+000,-9.3382711E-001,-9.3902810E-001,-9.4585697E-001, 0.0000000E+000, 3.6185707E-003
 1.4941807E-001, 0.0000000E+000, 1.1886726E-002,-2.6408758E-002, 1.8407854E-003, 0.0000000E+000, 0.0000000E+000,-9.4166962E-001,-9.4688060E-001,-9.5435087E-001, 0.0000000E+000, 3.6161411E-003
 1.4991313E-001, 0.0000000E+000, 1.2707235E-002,-2.6218092E-002, 2.0732439E-003, 0.0000000E+000, 0.0000000E+000,-9.4927102E-001,-9.5552248E-001,-9.6070863E-001, 0.0000000E+000, 3.5505407E-003
 1.5040821E-001, 0.0000000E+000, 1.1333565E-002,-2.5880506E-002, 1.8480664E-003, 0.0000000E+000, 0.0000000E+000,-9.5426357E-001,-9.6188377E-001,-9.6696244E-001, 0.0000000E+000, 3.4563017E-003
 1.5090327E-001, 0.0000000E+000, 1.2430613E-002,-2.5702314E-002, 1.9774114E-003, 0.0000000E+000, 0.0000000E+000,-9.6363336E-001,-9.6788898E-001,-9.7492765E-001, 0.0000000E+000, 3.3984838E-003
 1.5139833E-001, 0.0000000E+000, 1.2092155E-002,-2.5607135E-002, 2.6965851E-003, 0.0000000E+000, 0.0000000E+000,-9.6931141E-001,-9.7590008E-001,-9.8012980E-001, 0.0000000E+000, 3.4393953E-003
 1.5189341E-001, 0.0000000E+000, 1.2231022E-002,-2.5508665E-002, 2.7756158E-003, 0.0000000E+000, 0.0000000E+000,-9.7682648E-001,-9.8167379E-001,-9.8732851E-001, 0.0000000E+000, 3.4024824E-003
 1.5238847E-001, 0.0000000E+000, 1.2440743E-002,-2.5364178E-002, 2.9352741E-003, 0.0000000E+000, 0.0000000E+000,-9.8325137E-001,-9.8893821E-001,-9.9323953E-001, 0.0000000E+000, 3.3750321E-003
 1.5288353E-001, 0.0000000E+000, 1.2653523E-002,-2.5328096E-002, 3.1416902E-003, 0.0000000E+000, 0.0000000E+000,-9.9088598E-001,-9.9506988E-001,-1.0004189E+000, 0.0000000E+000, 3.3292590E-003
 1.5337859E-001, 0.0000000E+000, 1.2891770E-002,-2.5215177E-002, 3.6046466E-003, 0.0000000E+000, 0.0000000E+000,-9.9884578E-001,-1.0024444E+000,-1.0075645E+000, 0.0000000E+000, 3.3228255E-003
 1.5387367E-001, 0.0000000E+000, 1.2317593E-002,-2.5187897E-002, 3.6263140E-003, 0.0000000E+000, 0.0000000E+000,-1.0062313E+000,-1.0097860E+000,-1.0154753E+000, 0.0000000E+000, 3.3085485E-003
 1.5436873E-001, 0.0000000E+000, 1.2982604E-002,-2.5120976E-002, 3.6621848E-003, 0.0000000E+000, 0.0000000E+000,-1.0138240E+000,-1.0176492E+000,-1.0223002E+000, 0.0000000E+000, 3.2845511E-003
 1.5486379E-001, 0.0000000E+000, 1.2860607E-002,-2.5240431E-002, 3.8341757E-003, 0.0000000E+000, 0.0000000E+000,-1.0200084E+000,-1.0244462E+000,-1.0285541E+000, 0.0000000E+000, 3.2934057E-003
 1.5535885E-001, 0.0000000E+000, 1.2885541E-002,-2.5158841E-002, 3.3410107E-003, 0.0000000E+000, 0.0000000E+000,-1.0268131E+000,-1.0306330E+000,-1.0357454E+000, 0.0000000E+000, 3.3107457E-003
 1.5585393E-001, 0.0000000E+000, 1.3008147E-002,-2.5143705E-002, 3.9831406E-003, 0.0000000E+000, 0.0000000E+000,-1.0318402E+000,-1.0375665E+000,-1.0399927E+000, 0.0000000E+000, 3.3023151E-003
 1.5634899E-001, 0.0000000E+000, 1.2507311E-002,-2.5230233E-002, 4.1118648E-003, 0.0000000E+000, 0.0000000E+000,-1.0373302E+000,-1.0423856E+000,-1.0459412E+000, 0.0000000E+000, 3.2899795E-003
 1.5684405E-001, 0.0000000E+000, 1.3240407E-002,-2.5307430E-002, 3.8694142E-003, 0.0000000E+000, 0.0000000E+000,-1.0448037E+000,-1.0483237E+000,-1.0530013E+000, 0.0000000E+000, 3.2800955E-003
 1.5733911E-001, 0.0000000E+000, 1.3336555E-002,-2.5350962E-002, 3.6304857E-003, 0.0000000E+000, 0.0000000E+000,-1.0519924E+000,-1.0550891E+000,-1.0603763E+000, 0.0000000E+000, 3.2943308E-003
 1.5783419E-001, 0.0000000E+000, 1.3702316E-002,-2.5426255E-002, 3.7752012E-003, 0.0000000E+000, 0.0000000E+000,-1.0577148E+000,-1.0621219E+000,-1.0656635E+000, 0.0000000E+000, 3.2965449E-003
 1.5832925E-001, 0.0000000E+000, 1.3249473E-002,-2.5328629E-002, 4.1407279E-003, 0.0000000E+000, 0.0000000E+000,-1.0645090E+000,-1.0675311E+000,-1.0724474E+000, 0.0000000E+000, 3.2670546E-003
 1.5882431E-001, 0.0000000E+000, 1.3115866E-002,-2.5382901E-002, 4.3695114E-003, 0.0000000E+000, 0.0000000E+000,-1.0706222E+000,-1.0747510E+000,-1.0785197E+000, 0.0000000E+000, 3.2805514E-003
 1.5931937E-001, 0.0000000E+000, 1.3585595E-002,-2.5532671E-002, 3.9051109E-003, 0.0000000E+000, 0.0000000E+000,-1.0785096E+000,-1.0807396E+000,-1.0865515E+000, 0.0000000E+000, 3.3171927E-003
 1.5981445E-001, 0.0000000E+000, 1.3593921E-002,-2.5587964E-002, 3.5066923E-003, 0.0000000E+000, 0.0000000E+000,-1.0854285E+000,-1.0886637E+000,-1.0939158E+000, 0.0000000E+000, 3.3340495E-003
 1.6030951E-001, 0.0000000E+000, 1.4035489E-002,-2.5590328E-002, 3.9831387E-003, 0.0000000E+000, 0.0000000E+000,-1.0934235E+000,-1.0953911E+000,-1.1009952E+000, 0.0000000E+000, 3.3502398E-003
 1.6080457E-001, 0.0000000E+000, 1.4187088E-002,-2.5729206E-002, 4.3208819E-003, 0.0000000E+000, 0.0000000E+000,-1.0993856E+000,-1.1029242E+000,-1.1066068E+000, 0.0000000E+000, 3.3693975E-003
 1.6129963E-001, 0.0000000E+000, 1.4180507E-002,-2.5771139E-002, 4.2416334E-003, 0.0000000E+000, 0.0000000E+000,-1.1055316E+000,-1.1086882E+000,-1.1128806E+000, 0.0000000E+000, 3.3416622E-003
 1.6179471E-001, 0.0000000E+000, 1.3853367E-002,-2.5872208E-002, 4.2959316E-003, 0.0000000E+000, 0.0000000E+000,-1.1109513E+000,-1.1150351E+000,-1.1186742E+000, 0.0000000E+000, 3.2943183E-003
 1.6228977E-001, 0.0000000E+000, 1.4256023E-002,-2.5900725E-002, 4.2804924E-003, 0.0000000E+000, 0.0000000E+000,-1.1184634E+000,-1.1205964E+000,-1.1258276E+000, 0.0000000E+000, 3.2979214E-003
 1.6278483E-001, 0.0000000E+000, 1.3731803E-002,-2.5969836E-002, 4.4426019E-003, 0.0000000E+000, 0.0000000E+000,-1.1244299E+000,-1.1277168E+000,-1.1322253E+000, 0.0000000E+000, 3.2336637E-003
 1.6327989E-001, 0.0000000E+000, 1.4024521E-002,-2.5965435E-002, 4.5067650E-003, 0.0000000E+000, 0.0000000E+000,-1.1320145E+000,-1.1342750E+000,-1.1394486E+000, 0.0000000E+000, 3.1855439E-003
 1.6377497E-001, 0.0000000E+000, 1.4304031E-002,-2.6021894E-002, 4.3632931E-003, 0.0000000E+000, 0.0000000E+000,-1.1390342E+000,-1.1413394E+000,-1.1463888E+000, 0.0000000E+000, 3.1433679E-003
 1.6427003E-001, 0.0000000E+000, 1.4773796E-002,-2.5810841E-002, 4.8817717E-003, 0.0000000E+000, 0.0000000E+000,-1.1416997E+000,-1.1480437E+000,-1.1478549E+000, 0.0000000E+000, 3.1343912E-003
 1.6476509E-001, 0.0000000E+000, 1.4849696E-002,-2.5744367E-002, 4.8160844E-003, 0.0000000E+000, 0.0000000E+000,-1.1484476E+000,-1.1499164E+000,-1.1545262E+000, 0.0000000E+000, 3.1037598E-003
 1.6526017E-001, 0.0000000E+000, 1.4256955E-002,-2.5722322E-002, 4.9412744E-003, 0.0000000E+000, 0.0000000E+000,-1.1535692E+000,-1.1564733E+000,-1.1600933E+000, 0.0000000E+000, 3.1211828E-003
 1.6575523E-001, 0.0000000E+000, 1.4608866E-002,-2.5717284E-002, 5.2159075E-003, 0.0000000E+000, 0.0000000E+000,-1.1606025E+000,-1.1620656E+000,-1.1664950E+000, 0.0000000E+000, 3.1537050E-003
 1.6625029E-001, 0.0000000E+000, 1.4613146E-002,-2.5718925E-002, 4.7872793E-003, 0.0000000E+000, 0.0000000E+000,-1.1673861E+000,-1.1687066E+000,-1.1737046E+000, 0.0000000E+000, 3.1327361E-003
 1.6674535E-001, 0.0000000E+000, 1.4825134E-002,-2.5699795E-002, 5.2304758E-003, 0.0000000E+000, 0.0000000E+000,-1.1745504E+000,-1.1755355E+000,-1.1801946E+000, 0.0000000E+000, 3.0731934E-003
